FID	IID	phenotype_sim	genetic_score	error_term
NA19922	NA19922	0.031043753400180937	-0.04384830263443293	0.07489205603461387
NA19923	NA19923	0.03509925683667524	0.09292602461449563	-0.05782676777782039
NA19982	NA19982	-0.20330413083298846	-0.08384988715406508	-0.11945424367892338
NA19984	NA19984	-0.8986687152604118	-0.7055655435717199	-0.19310317168869193
NA20126	NA20126	-0.4210595862305728	-0.2506435831077397	-0.17041600312283312
NA20127	NA20127	-0.7871735440471046	-0.7640349820139818	-0.02313856203312277
NA20274	NA20274	0.03883308947531158	0.1119940060423687	-0.07316091656705712
NA20276	NA20276	0.2927761393947647	0.12042090963805101	0.1723552297567137
NA20278	NA20278	-0.4638695190291521	-0.504114887828473	0.040245368799320946
NA20281	NA20281	0.11487721193275406	0.19170884911436586	-0.0768316371816118
NA20282	NA20282	0.048872896830426255	-0.07652609266806396	0.1253989894984902
NA20287	NA20287	-0.7466335300539398	-0.74167626923974594	-0.004957260814193898
NA20289	NA20289	-0.38994664523014455	-0.1496242373328307	-0.24032240789731385
NA20291	NA20291	-1.0262473292178274	-0.9467926912824624	-0.07945463793536499
NA20294	NA20294	-0.5877621434433207	-0.6481279041618109	0.06036576071849016
NA20296	NA20296	-0.011644488605707971	0.03481414602138102	-0.04645863462708899
NA20298	NA20298	-0.17639251235120587	-0.14191441221628337	-0.034478100134922494
NA20299	NA20299	-0.40230833132823896	-0.4676358257187531	0.06532749439051413
NA20314	NA20314	-0.01996841553457264	-0.05345214079912985	0.03348372526455721
NA20317	NA20317	-0.2782769182483482	-0.22762459921650585	-0.05065231903184238
NA20318	NA20318	-0.4520155814661486	-0.42517419939395046	-0.02684138207219816
NA20320	NA20320	-0.0016942081802701764	0.05292444009486351	-0.054618648275133685
NA20321	NA20321	-0.10729160060945919	-0.16085380323544377	0.05356220262598458
NA20332	NA20332	-0.3263588820982818	-0.4090484008891508	0.08268951879086901
NA20334	NA20334	-1.1202881089552696	-1.1172946994112571	-0.0029934095440125544
NA20339	NA20339	0.24921759894094295	0.32057174060028043	-0.07135414165933748
NA20340	NA20340	-0.054380965810026896	0.014216222427785391	-0.06859718823781229
NA20342	NA20342	-0.7318259926286134	-0.6139710335759446	-0.11785495905266874
NA20346	NA20346	-0.5346169382092048	-0.6558142020483502	0.12119726383914538
NA20348	NA20348	-0.24510110380851688	-0.15124996507074687	-0.09385113873777001
NA20351	NA20351	-0.7161730415188057	-0.6689030553563499	-0.04726998616245581
NA20355	NA20355	-1.4430104773628567	-1.531486329218722	0.08847585185586528
NA20356	NA20356	0.38645873392767355	0.19170884911436586	0.19474988481330768
NA20357	NA20357	7.45262011519851e-4	0.1222197782248258	-0.12147451621330595
NA20359	NA20359	-0.126460153708487	-0.2357666898518801	0.10930653614339308
NA20362	NA20362	-0.08424942376095951	-0.24489270460326223	0.16064328084230273
NA20412	NA20412	-0.562924540196393	-0.5743392202113755	0.011414680014982501
NA20502	NA20502	0.020434059339106025	-0.07262962284730741	0.09306368218641344
NA20503	NA20503	0.19690322399975657	0.019626269303262243	0.17727695469649432
NA20504	NA20504	0.24663991456024223	0.1821642868104391	0.06447562774980312
NA20505	NA20505	-0.13817425446887877	-0.021859856112860135	-0.11631439835601863
NA20506	NA20506	0.0724071512406535	0.16133114341646432	-0.08892399217581082
NA20507	NA20507	-0.3743388814541197	-0.394682645262219	0.020343763808099317
NA20508	NA20508	-0.03728421258593759	-0.17770216478966178	0.1404179522037242
NA20509	NA20509	-0.27815850858342245	-0.37375559608917686	0.09559708750575442
NA20510	NA20510	-0.3859076497714829	-0.3259391737403348	-0.05996847603114807
NA20511	NA20511	0.21388341471159975	0.20104440196882933	0.012839012742770415
NA20512	NA20512	-0.2760385261091	-0.3105177324265242	0.0344792063174242
NA20513	NA20513	-0.0439868085218008	0.06326503383461386	-0.10725184235641466
NA20514	NA20514	0.30659544524021143	0.21646749848732727	0.09012794675288419
NA20515	NA20515	0.13216999622801678	0.018351266509853303	0.1138187297181635
NA20516	NA20516	-0.6544663475184477	-0.6647760790539905	0.010309731535542767
NA20517	NA20517	0.18699363399018123	0.11612905012443663	0.07086458386574461
NA20518	NA20518	0.020007443730000928	-0.04363876453135162	0.06364620826135255
NA20519	NA20519	-0.4126271653742166	-0.41041114934487266	-0.0022160160293439525
NA20520	NA20520	0.05929851316704325	0.13777936813421546	-0.0784808549671722
NA20521	NA20521	-0.329743986371609	-0.24358221339061858	-0.08616177298099044
NA20522	NA20522	-0.22980385581715226	-0.23921795841306448	0.00941410259591221
NA20524	NA20524	-0.11059035008510971	-0.08440262122860878	-0.026187728856500937
NA20525	NA20525	0.40269357328500704	0.3132479461142793	0.08944562717072774
NA20527	NA20527	-0.6364421797839374	-0.365808298299904	-0.27063388148403333
NA20528	NA20528	0.22850896132176085	0.16133114341646432	0.06717781790529653
NA20529	NA20529	0.11531692105433569	0.12132955889683217	-0.006012637842496483
NA20530	NA20530	-0.014185186800123109	0.06305549573153257	-0.07724068253165568
NA20531	NA20531	0.22575747649336508	0.21939566847868264	0.006361808014682446
NA20532	NA20532	0.12031458418396875	0.08161630034446717	0.03869828383950158
NA20533	NA20533	0.08888258325445615	0.06326503383461386	0.02561754941984229
NA20534	NA20534	0.23787043580154504	0.06618226781720297	0.17168816798434208
NA20535	NA20535	-0.4104043452928613	-0.2595014413469471	-0.1509029039459142
NA20536	NA20536	-0.03784621200332654	0.08161630034446717	-0.1194625123477937
NA20537	NA20537	0.08808416225574196	0.11612905012443663	-0.028044887868694662
NA20538	NA20538	0.4081413967848436	0.1793940839590505	0.22874731282579314
NA20539	NA20539	0.016722298355093895	0.11220354414545	-0.0954812457903561
NA20540	NA20540	-0.04462205036565188	-0.018252029502764347	-0.026370020862887533
NA20541	NA20541	0.10238517343677966	0.06726170168374662	0.03512347175303305
NA20542	NA20542	-0.09524406164183957	-0.1575348257706501	0.062290764128810516
NA20543	NA20543	0.15382691203886278	-0.04627980608493086	0.20010671812379366
NA20544	NA20544	-0.4644445673877492	-0.38937213431228884	-0.07507243307546034
NA20581	NA20581	0.5507930223694936	0.4549528202274814	0.09584020214201218
NA20582	NA20582	0.09367711250622793	-0.03018855329137294	0.12386566579760086
NA20585	NA20585	0.0035235965647214124	0.05806452506221831	-0.0545409284974969
NA20586	NA20586	0.5772574266402861	0.36885881985072044	0.2083986067895657
NA20587	NA20587	0.12870644860003722	0.11887590757105498	0.009830541028982238
NA20588	NA20588	0.13292289642238678	0.02581299277953808	0.1071099036428487
NA20589	NA20589	0.03854275564328173	0.12730163139058276	-0.08875887574730103
NA20752	NA20752	0.333018745746358	0.3136305866064504	0.019388159139907615
NA20753	NA20753	-0.09592117488408525	-0.2174154233420268	0.12149424845794154
NA20754	NA20754	0.09173480568347245	-0.021859856112860135	0.11359466179633258
NA20755	NA20755	0.30527549845688956	0.33882377010304476	-0.033548271646155224
NA20756	NA20756	0.006253987043783209	0.05806452506221831	-0.051810538018435104
NA20757	NA20757	0.19777360151685786	0.12132955889683217	0.07644404262002569
NA20758	NA20758	-0.21399069587322073	-0.2576265459647402	0.0436358500915195
NA20759	NA20759	0.03457012970090328	0.02650722191901876	0.008062907781884515
NA20760	NA20760	-0.09679863169885024	-0.02578536209184676	-0.07101326960700348
NA20761	NA20761	-0.1886395884829123	-0.20517944605089725	0.016539857567984942
NA20762	NA20762	-0.03282883456612372	0.05785498695913702	-0.09068382152526074
NA20763	NA20763	-0.09870031936347931	-0.03971325855236501	-0.058987060811114295
NA20764	NA20764	0.13303049814742496	0.13777936813421546	-0.0047488699867904854
NA20765	NA20765	0.3380135500798913	0.4430196196073667	-0.10500606952747538
NA20766	NA20766	-0.4323494392551701	-0.3187411050428636	-0.11360833421230646
NA20767	NA20767	-0.6535766515696653	-0.5853014493652153	-0.06827520220444988
NA20768	NA20768	0.01794954202811591	-0.18133200092706828	0.1992815429551842
NA20769	NA20769	-0.07948705544396618	0.04893851031083614	-0.12842556575480232
NA20770	NA20770	-0.2625032074616981	-0.37743547006906014	0.11493226260736207
NA20771	NA20771	0.01465192634781981	-0.04363876453135162	0.05829069087917143
NA20772	NA20772	-0.15908573063620843	-0.20892153345048425	0.049835802814275826
NA20773	NA20773	0.15425078925539074	0.1791845458559692	-0.024933756600578488
NA20774	NA20774	-0.47556230047409864	-0.3514512644382194	-0.12411103603587925
NA20775	NA20775	-0.19023756243636328	-0.21173167681554333	0.02149411437918006
NA20778	NA20778	-0.39458879688206205	-0.4632060988456942	0.06861730196363212
NA20783	NA20783	-0.3336790212739178	-0.31502513716695835	-0.018653884106959454
NA20785	NA20785	0.18342121677452516	0.05806452506221831	0.12535669171230684
NA20786	NA20786	0.15347134554296862	0.10578942068386818	0.04768192485910045
NA20787	NA20787	0.28146570811160954	0.4451753744157031	-0.1637096663040936
NA20790	NA20790	-0.19961109917591166	-0.13296455894596879	-0.06664654022994287
NA20792	NA20792	-0.2583028371003296	-0.3109150961041451	0.05261225900381551
NA20795	NA20795	0.2994136255841224	0.24933148121926935	0.050082144364853046
NA20796	NA20796	0.42173578004127926	0.33362326133064923	0.08811251871063001
NA20797	NA20797	-0.11749143371320647	-0.07631655456498265	-0.04117487914822382
NA20798	NA20798	-0.27414097451865665	-0.23244949784711932	-0.041691476671537324
NA20799	NA20799	-0.15039729087013018	-0.27468339786864815	0.12428610699851797
NA20800	NA20800	-0.005925856740646732	0.09806610958185044	-0.10399196632249717
NA20801	NA20801	-0.3239561646597469	-0.10690379836596547	-0.21705236629378144
NA20802	NA20802	-0.2438001756317699	-0.14711492098867893	-0.09668525464309097
NA20803	NA20803	-0.1381532460467026	-0.2324199829017743	0.0942667368550717
NA20804	NA20804	0.15854319088830116	0.11612905012443663	0.04241414076386454
NA20805	NA20805	0.07705592526031385	0.019626269303262243	0.0574296559570516
NA20806	NA20806	-0.06410301333548703	-0.04384830263443293	-0.020254710701054102
NA20807	NA20807	-0.18200118140665772	-0.06954325539991259	-0.11245792600674515
NA20808	NA20808	0.16541209230322473	0.19584389319643378	-0.030431800893209043
NA20809	NA20809	0.07896087259297135	-0.016161483270116142	0.0951223558630875
NA20810	NA20810	-0.08815315212082062	-0.13749104216694832	0.04933789004612771
NA20811	NA20811	-0.4266442226148882	-0.323312589386478	-0.10333163322841021
NA20812	NA20812	-0.018322040230718064	-0.041801039455458544	0.02347899922474048
NA20813	NA20813	-0.3897031395040463	-0.36719319685362284	-0.022509942650423467
NA20814	NA20814	-0.004331388986351048	-0.13749104216694832	0.13315965318059728
NA20815	NA20815	0.21265542328863854	0.22459617725107817	-0.011940753962439637
NA20816	NA20816	-0.030584172018883776	-0.16760936498176304	0.13702519296287927
NA20818	NA20818	-0.3569669281094128	-0.4022079065209254	0.04524097841151262
NA20819	NA20819	0.16551246223531185	-0.016659347340464592	0.18217180957577644
NA20821	NA20821	0.32977591002238327	0.11220354414545	0.21757236587693327
NA20822	NA20822	0.17144682885045093	0.07777692610397936	0.09366990274647156
NA20826	NA20826	0.05056819142346682	0.030875569768249976	0.019692621655216846
NA20827	NA20827	0.2909048526569812	0.09806610958185044	0.19283874307513077
NA20828	NA20828	-0.14325614980600368	0.004471994354389629	-0.14772814416039332
NA20829	NA20829	-0.3174554716240113	-0.2802026803116315	-0.03725279131237982
NA20831	NA20831	-0.08007080521150753	0.018351266509853303	-0.09842207172136083
NA20832	NA20832	0.08967968247149045	-0.09777778361458332	0.18745746608607378
NA20845	NA20845	-0.49701394080986205	-0.6726782154350076	0.17566427462514558
NA20846	NA20846	0.32300521051869346	0.16352254251250997	0.1594826680061835
NA20847	NA20847	0.3328180120983198	0.1793940839590505	0.1534239281392693
NA20849	NA20849	0.05446894756561815	0.07518269470892847	-0.02071374714331031
NA20850	NA20850	-0.01818304251303765	-0.19155411038082093	0.17337106786778328
NA20851	NA20851	0.1101040609977532	-0.003925505978986624	0.11402956697673983
NA20852	NA20852	-0.23402906591029668	-0.29096566336229446	0.05693659745199778
NA20853	NA20853	0.15069027921314992	0.317173452093266	-0.16648317288011605
NA20854	NA20854	-0.8129848944035728	-0.7977665684528185	-0.015218325950754322
NA20856	NA20856	-0.47962678060914377	-0.5667021791916341	0.08707539858249036
NA20858	NA20858	-0.5472220216456873	-0.701430499489652	0.15420847784396463
NA20859	NA20859	0.16556942370854427	0.13385386215522882	0.031715561553315466
NA20861	NA20861	-0.208187475786697	-0.18339537148061213	-0.02479210430608485
NA20862	NA20862	0.06174077288565584	-0.03843825575895607	0.10017902864461191
NA20863	NA20863	-0.28547735970609844	-0.15432821556460108	-0.1311491441414974
NA20864	NA20864	0.22406977849801746	0.20104440196882933	0.023025376529188114
NA20866	NA20866	-0.02433979771380143	0.06441984677221624	-0.08875964448601767
NA20867	NA20867	0.07566292748702143	0.023551775282248853	0.052111152204772575
NA20868	NA20868	0.18193285035063803	-0.009126014751382173	0.1910588651020202
NA20869	NA20869	0.7093982614836627	0.6170061486316846	0.09239211285197814
NA20870	NA20870	-0.5468423003271029	-0.5853014493652153	0.038459149038112476
NA20872	NA20872	0.3433214512013796	0.09806610958185044	0.2452553416195291
NA20873	NA20873	-0.2784919001319714	0	-0.2784919001319714
NA20874	NA20874	0.1384604362249753	-0.03971325855236501	0.17817369477734032
NA20875	NA20875	-0.23572250260528763	-0.22104525947943326	-0.01467724312585437
NA20876	NA20876	-0.13656111826873243	-0.10690379836596547	-0.02965731990276695
NA20877	NA20877	0.0549946692136872	-0.06679923369083557	0.12179390290452277
NA20878	NA20878	0.23282308709607974	0.35865689440397547	-0.12583380730789573
NA20881	NA20881	0.19697544048230653	0.19037575459952932	0.006599685882777197
NA20882	NA20882	-0.5189116924395341	-0.5008926500333473	-0.018019042406186816
NA20883	NA20883	0.0658738468957035	0.018351266509853303	0.047522580385850194
NA20884	NA20884	-0.44851361320964694	-0.33649532836861906	-0.1120182848410279
NA20885	NA20885	0.3471069680583454	0.20104440196882933	0.14606256608951604
NA20886	NA20886	0.3432487349483192	0.30343720875680447	0.03981152619151471
NA20887	NA20887	0.011296364775007756	0.07058882832061497	-0.059292463545607216
NA20888	NA20888	0.08543774343381975	0.1793940839590505	-0.09395634052523073
NA20889	NA20889	-0.6956494139194582	-0.6202346199192107	-0.07541479400024748
NA20890	NA20890	-0.09648314212757073	-0.1144371309550479	0.01795398882747717
NA20891	NA20891	-0.5725137375637197	-0.5641576838679612	-0.008356053695758588
NA20892	NA20892	0.2737815878188166	0.292779706674628	-0.01899811885581138
NA20894	NA20894	-0.2643219048250869	-0.28697872260818263	0.02265681778309578
NA20895	NA20895	-1.546746715422636	-1.5443534254790285	-0.0023932899436075066
NA20896	NA20896	-0.04119302394204884	0.005488834739662676	-0.04668185868171151
NA20897	NA20897	0.20819196099721313	0.20104440196882933	0.007147559028383785
NA20899	NA20899	-0.5538720162286875	-0.39330151562253013	-0.16057050060615738
NA20900	NA20900	-1.024021470133976	-0.9306692542741075	-0.09335221585986848
NA20901	NA20901	0.186699305109989	0.2643094358034432	-0.0776101306934542
NA20902	NA20902	0.059826705848247744	0.023551775282248853	0.03627493056599889
NA20903	NA20903	-0.07820131668173688	-0.027188955293968337	-0.05101236138776854
NA20904	NA20904	-0.920679918771662	-1.0030772379424888	0.08239731917082682
NA20905	NA20905	-0.21989888694954868	-0.09777778361458332	-0.12212110333496536
NA20906	NA20906	0.12741645747556682	0.023551775282248853	0.10386468219331797
NA20908	NA20908	-0.9304555112785727	-0.8083342978556175	-0.12212121342295526
NA20910	NA20910	-0.4303038488670323	-0.3597112635150552	-0.07059258535197707
NA20911	NA20911	0.006525143951843421	0.036076078540645526	-0.029550934588802105
NA21086	NA21086	0.1705677812980127	0.06326503383461386	0.10730274746339884
NA21087	NA21087	0.0646851653109585	0.10046483187470585	-0.035779666563747356
NA21088	NA21088	-0.1776550181903678	-0.22671926415059712	0.04906424596022932
NA21089	NA21089	-0.20517860308850516	-0.23516584562603388	0.02998724253752871
NA21090	NA21090	-0.3704066172908731	-0.3175730600953102	-0.0528335571955629
NA21091	NA21091	-0.5331292205959192	-0.5293432951781434	-0.003785925417775749
NA21092	NA21092	-0.3525811165432601	-0.3000916781136766	-0.05248943842958351
NA21093	NA21093	-0.1829175722168035	-0.15653823191463023	-0.02637934030217326
NA21094	NA21094	-0.4767061165840851	-0.3631132818991319	-0.11359283468495321
NA21095	NA21095	0.4636545295313951	0.25390841825865207	0.209746111272743
NA21097	NA21097	-0.18102043277194313	-0.13480937208514662	-0.04621106068679651
NA21098	NA21098	-0.11171403191406566	-0.008072348637506388	-0.10364168327655927
NA21099	NA21099	0.31138486917699315	0.3712542164023034	-0.05986934722531021
NA21100	NA21100	-0.266581669749136	-0.2143054608022794	-0.052276208946856584
NA21101	NA21101	-0.0071646297632022155	0.05413901908323169	-0.061303648846433904
NA21102	NA21102	-0.01874696751742786	-0.009126014751382173	-0.009620952766045687
NA21103	NA21103	-0.18175307660234402	-0.2733575931051746	0.09160451650283058
NA21104	NA21104	0.0764929650043301	0.05806452506221831	0.01842843994211179
NA21105	NA21105	0.1235261648918709	-0.03971325855236501	0.16323942344423592
NA21106	NA21106	-1.084492160732769	-1.0544037434882485	-0.03008841724452066
NA21107	NA21107	-0.4454010234082091	-0.48787487758090714	0.04247385417269805
NA21108	NA21108	-0.203331265441129	-0.10858750746701844	-0.09474375797411055
